-17,56,22
-18,56,23
-17,58,25
-19,58,24
-21,58,23
-22,57,22
-19,55,27
-21,55,25
-14,55,24
-11,54,24
-14,55,27
-17,54,27
-13,54,28
-15,54,34
-17,54,33
-14,54,30
-14,54,30
-15,54,29
-14,52,29
-14,53,32
-12,51,34
-15,51,32
-15,51,33
-19,50,30
-13,51,29
-5,49,33
-30,45,26
-26,47,28
-41,45,12
-47,45,9
-47,48,4
-56,50,-10
-45,48,-15
-47,50,-20
-47,46,-17
-46,45,-21
-44,45,-24
-45,45,-26
-46,44,-27
-44,47,-29
-46,49,-31
-46,52,-31
-48,55,-33
-47,55,-33
-42,58,-33
-41,56,-27
-39,57,-25
-34,56,-21
-32,54,-18
-26,49,-9
-23,48,-2
-20,46,3
-17,46,4
-17,47,8
-22,50,6
-19,54,9
-21,51,15
-24,51,14
-21,51,8
-27,48,-2
-23,47,0
-23,52,-1
-24,53,-12
-30,53,-19
-30,57,-17
-28,52,-16
-26,60,-15
-29,61,-4
-30,61,-2
-26,72,9
-27,64,11
-30,64,15
-28,63,19
-15,56,33
-21,54,30
-28,51,28
-33,53,23
-34,53,27
-35,53,26
-41,56,20
-37,51,17
-44,49,11
-47,45,12
-41,49,12
-42,48,10
-48,47,7
-43,47,7
-44,48,5
-43,47,7
-46,46,8
-48,46,9
-53,46,13
-56,48,14
-52,52,11
-53,57,6
-48,60,6
-49,62,3
-43,61,1
-23,63,0
-16,62,1
-14,62,-2
-11,60,7
-11,56,13
-6,62,12
0,63,22
11,59,26
6,58,33
0,49,42
10,48,36
5,38,26
7,34,36
14,40,38
16,42,30
21,45,30
21,46,30
10,54,28
19,54,35
16,52,39
11,55,40
9,44,42
4,47,40
8,47,39
9,52,39
13,55,39
17,53,37
15,56,31
13,54,28
11,50,23
7,51,23
2,50,22
-3,48,19
-7,50,18
-14,47,18
-27,36,23
-32,35,26
-30,37,26
-39,32,24
-44,26,19
-35,13,30
-60,12,32
-65,15,33
-60,16,43
-60,18,43
-47,12,54
-67,12,39
-75,17,31
-48,12,45
-52,21,36
-54,10,43
-44,13,43
-59,12,39
-57,10,35
-65,16,39
-63,14,40
-69,16,38
-69,15,33
-63,28,27
-59,30,26
-57,30,24
-49,35,23
-46,34,23
-34,42,21
-30,41,18
-31,44,15
-19,44,17
-23,44,14
-17,49,14
-12,47,15
-11,49,15
-8,47,14
-10,49,14
-10,57,9
-18,54,19
-10,60,19
-18,60,14
-24,59,22
-11,65,18
-25,65,19
-21,68,21
-10,69,14
-16,69,14
-16,71,15
-12,66,11
-16,65,9
-9,66,10
-8,63,10
-9,61,13
-6,60,12
-10,60,10
-11,60,12
-12,60,12
-15,60,11
-14,61,13
-13,62,13
-18,62,11
-16,63,14
-14,62,14
-21,63,10
-18,63,12
-15,61,14
-17,62,11
-15,62,10
-15,61,11
-12,62,12
-12,62,11
-18,61,10
-16,62,11
-15,62,10
-17,61,12
-16,62,12
-17,61,11
-16,62,12
-14,62,11
-17,61,10
-18,62,10
-15,62,10
-17,61,11
-16,62,11
-14,61,11
-15,61,12
-15,62,10
-15,61,12
-16,61,11
-16,62,9
-16,61,11
-16,62,11
-16,61,10
-16,61,12
-14,62,11
-15,60,10
-15,61,12
-12,61,12
-14,62,11
-14,62,12
-16,62,10
-16,62,11
-15,62,12
-15,62,11
-14,61,12
-13,61,12
-13,62,11
-12,60,14
-13,60,13
-14,61,12
-14,61,13
-15,60,14
-15,62,11
-15,61,13
-16,62,12
-17,62,10
-17,62,11
-16,62,10
-16,61,11
-17,62,11
-16,62,10
-17,61,11
-16,62,11
-15,62,10
-17,61,11
-15,61,12
-17,62,10
-17,61,10
-16,62,12
-16,61,11
-17,61,10
-16,62,10
-17,62,10
-17,61,12
-16,62,11
-16,62,11
-18,63,10
-16,62,11
-16,61,12
-13,61,13
-13,60,13
-17,60,12
-15,60,13
-16,60,13
-15,61,14
-15,61,14
-16,61,14
-15,61,13
-15,60,13
-15,59,13
-13,59,13
-19,60,11
-17,61,11
-18,62,11
-21,64,11
-18,63,12
-18,62,12
-20,61,12
-17,60,13
-17,58,15
-17,59,15
-13,58,19
-18,59,16
-17,59,16
-20,59,15
-19,61,14
-19,60,14
-18,64,14
-19,63,14
-15,61,15
-18,60,16
-19,61,15
-16,57,16
-21,58,16
-19,58,15
-19,59,17
-18,61,18
-18,60,18
-19,59,19
-15,57,21
-21,60,17
-21,60,15
-15,58,19
-18,60,17
-14,59,18
-15,59,18
-15,59,18
-16,60,16
-16,60,18
-14,59,18
-16,62,14
-16,61,16
-14,60,16
-17,62,14
-17,60,16
-17,59,17
-20,61,16
-21,60,16
-18,61,18
-20,60,16
-18,59,17
-17,60,17
-19,59,16
-17,58,17
-18,60,17
-18,59,16
-18,61,17
-17,62,16
-15,60,18
-17,62,16
-18,61,16
-16,58,17
-17,57,17
-19,57,15
-16,57,16
-17,58,17
-17,62,17
-14,60,19
-16,64,19
-14,62,16
-15,60,18
-19,60,15
-17,57,16
-18,57,17
-18,59,16
-17,57,17
-17,60,18
-16,61,17
-16,60,19
-17,61,17
-15,60,16
-17,60,17
-16,58,17
-16,58,17
-18,59,16
-15,58,20
-15,58,20
-18,60,16
-19,59,19
-19,62,19
-19,65,23
-17,64,26
-11,69,28
-11,70,27
-18,67,21
-17,74,15
-14,70,14
-10,68,14
-3,65,14
-2,60,12
-4,58,13
-5,55,17
0,48,17
-17,42,15
-17,44,14
-12,29,27
-22,29,23
-43,23,31
-39,19,31
-41,21,31
-53,7,39
-53,8,41
-51,0,47
-57,0,46
-54,1,51
-55,2,42
-58,4,39
-60,-1,37
-59,1,41
-58,-1,42
-58,0,39
-57,-2,36
-41,4,41
-63,4,37
-44,2,44
-48,1,44
-51,-3,42
-54,-11,40
-70,-24,28
-57,-48,51
-44,-42,46
-42,-14,31
-33,-12,23
-17,18,12
-9,25,15
-7,39,13
-19,78,3
-39,86,15
-25,101,4
-77,84,-11
-98,72,-15
-70,58,-14
-65,37,-12
-58,35,-14
-38,31,-10
-40,31,-13
-45,28,-9
-47,40,-19
-38,46,-13
-40,49,-2
-36,51,7
-41,52,0
-45,43,18
-42,44,19
-42,40,25
-42,36,27
-47,35,28
-48,36,31
-47,37,30
-44,39,29
-48,39,29
-49,42,27
-46,42,25
-45,42,25
-43,43,25
-35,41,22
-34,40,24
-43,38,28
-44,37,27
-44,37,27
-44,39,25
-43,40,24
-43,41,24
-42,41,25
-41,39,25
-46,39,26
-45,39,28
-48,38,28
-55,38,24
-53,38,24
-48,38,23
-45,37,25
-46,36,27
-40,38,24
-43,36,23
-49,36,19
-55,36,16
-56,37,19
-52,43,19
-48,44,17
-47,42,20
-38,39,25
-35,41,24
-41,39,21
-36,40,24
-40,41,15
-32,45,13
-35,43,14
-44,40,15
-47,42,18
-45,42,20
-48,41,18
-51,42,16
-48,38,22
-56,36,22
-58,37,17
-49,37,21
-47,36,15
-49,42,11
-52,39,18
-53,44,18
-57,46,17
-52,50,15
-52,51,17
-49,49,18
-44,52,16
-42,49,16
-29,44,23
-23,47,19
-43,45,16
-26,43,25
-19,45,22
-34,43,24
-27,44,31
-21,43,29
-22,44,34
-21,42,38
-15,45,32
-20,43,34
-23,43,41
-13,46,38
-14,42,40
-36,43,43
-24,43,47
-14,40,43
-26,47,38
-19,44,44
-35,39,32
-27,48,31
-24,42,31
-37,48,21
-32,42,24
-40,41,18
-42,48,23
-37,41,28
-51,40,12
-53,44,12
-55,37,10
-56,46,-3
-54,45,-3
-54,43,-6
-50,43,-10
-49,43,-12
-50,42,-15
-52,41,-16
-49,43,-22
-50,46,-25
-49,46,-26
-48,47,-27
-47,47,-25
-43,46,-22
-41,47,-19
-41,48,-19
-40,52,-20
-39,59,-25
-41,59,-24
-40,59,-22
-38,56,-18
-35,54,-13
-32,50,-9
-32,51,-6
-30,46,-1
-29,49,-1
-24,46,6
-28,48,4
-29,52,1
-33,53,2
-30,57,3
-31,62,0
-29,62,3
-29,60,5
-28,56,4
-27,50,10
-31,48,8
-32,48,3
-30,47,4
-28,49,2
-30,47,1
-28,46,-1
-31,46,-10
-34,44,-16
